"transaction_id","amount","user_id","hour","merchant","location","card_type","risk_score","fraud_reason","risk_level","is_fraud_flag","time","diff"
"BF62BACA","2474.2","USER_0001","0","BookMyShow","Bangalore","Amex","50","OFF-HOURS (hour=0:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125366440","1"
"960A44FA","2676.19","USER_0015","23","Reliance Mart","Bangalore","Visa","0","CLEAN","CLEAN","False","1772125366440","1"
"CA88FA46","4280.28","USER_0009","5","Flipkart","Hyderabad","RuPay","50","OFF-HOURS (hour=5:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125366442","1"
"594B3559","1976.95","USER_0036","23","Myntra","Surat","RuPay","0","CLEAN","CLEAN","False","1772125366442","1"
"BCB5CEC7","1353.4","USER_0045","12","Flipkart","Hyderabad","Amex","0","CLEAN","CLEAN","False","1772125366442","1"
"E2193CC6","1811.94","USER_0013","14","Netflix","Mumbai","RuPay","0","CLEAN","CLEAN","False","1772125366442","1"
"45FFBF25","2666.54","USER_0025","20","Amazon","Mumbai","Amex","0","CLEAN","CLEAN","False","1772125366442","1"
"87BD8990","647.94","USER_0012","7","MedPlus Pharmacy","Hyderabad","RuPay","0","CLEAN","CLEAN","False","1772125366442","1"
"A40865C7","1822.77","USER_0006","2","MedPlus Pharmacy","Pune","Amex","50","OFF-HOURS (hour=2:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125366442","1"
"78C8E386","2277.81","USER_0005","15","Uber","Surat","Visa","0","CLEAN","CLEAN","False","1772125366442","1"
"DFF33A38","1607.61","USER_0031","21","Myntra","Pune","Visa","0","CLEAN","CLEAN","False","1772125366444","1"
"2F53D07A","2901.42","USER_0050","20","IRCTC","Kolkata","Amex","0","CLEAN","CLEAN","False","1772125366444","1"
"BF5272B5","4233.99","USER_0019","19","Myntra","Jaipur","Visa","0","CLEAN","CLEAN","False","1772125366444","1"
"D9EF5394","1642.14","USER_0015","16","WireTransfer_Global","Mumbai","Mastercard","25","HIGH-RISK MERCHANT CATEGORY","LOW","False","1772125366444","1"
"FA3B7703","11815.43","USER_0037","5","BookMyShow","Chennai","RuPay","90","HIGH AMOUNT ($11,815.43 > $5000) | OFF-HOURS (hour=5:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125366444","1"
"A17D5D4D","2274.29","USER_0024","21","Netflix","Ahmedabad","RuPay","0","CLEAN","CLEAN","False","1772125366444","1"
"8CC21469","24532.25","USER_0025","0","Amazon","Surat","RuPay","90","HIGH AMOUNT ($24,532.25 > $5000) | OFF-HOURS (hour=0:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125366444","1"
"C57D4E21","1855.44","USER_0026","16","Myntra","Kolkata","Amex","0","CLEAN","CLEAN","False","1772125366444","1"
"47A96960","2030.92","USER_0034","7","MedPlus Pharmacy","Chennai","Amex","0","CLEAN","CLEAN","False","1772125366444","1"
"6865CA9A","632.94","USER_0025","8","Zomato","Surat","Amex","0","CLEAN","CLEAN","False","1772125366446","1"
"FCAF0751","3686.73","USER_0024","8","Zomato","Ahmedabad","RuPay","0","CLEAN","CLEAN","False","1772125366446","1"
"8A97C052","17853.93","USER_0030","0","CasinoRoyal","Surat","Mastercard","100","HIGH AMOUNT ($17,853.93 > $5000) | OFF-HOURS (hour=0:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours) | HIGH-RISK MERCHANT CATEGORY","CRITICAL","True","1772125366446","1"
"602C0A45","3211.98","USER_0034","3","WireTransfer_Global","Pune","Amex","75","OFF-HOURS (hour=3:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours) | HIGH-RISK MERCHANT CATEGORY","CRITICAL","True","1772125366446","1"
"4249930B","3640.92","USER_0008","8","D-Mart","Ahmedabad","RuPay","0","CLEAN","CLEAN","False","1772125366446","1"
"3FE2E572","1553.45","USER_0047","21","IRCTC","Ahmedabad","Mastercard","0","CLEAN","CLEAN","False","1772125366446","1"
"D463D731","11974.14","USER_0042","0","Myntra","Delhi","Amex","90","HIGH AMOUNT ($11,974.14 > $5000) | OFF-HOURS (hour=0:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125366446","1"
"938D0B1E","1608.59","USER_0023","13","D-Mart","Pune","Visa","0","CLEAN","CLEAN","False","1772125366448","1"
"F32F7349","1188.25","USER_0001","20","CryptoExchange_BuyBit","Chennai","Mastercard","25","HIGH-RISK MERCHANT CATEGORY","LOW","False","1772125366448","1"
"C934C76B","4136.73","USER_0028","12","Netflix","Ahmedabad","RuPay","0","CLEAN","CLEAN","False","1772125366448","1"
"B6CD1064","3833.54","USER_0034","16","BookMyShow","Jaipur","Visa","0","CLEAN","CLEAN","False","1772125366448","1"
"2383F25E","8391.05","USER_0040","2","CryptoExchange_BuyBit","Kolkata","RuPay","100","HIGH AMOUNT ($8,391.05 > $5000) | OFF-HOURS (hour=2:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours) | HIGH-RISK MERCHANT CATEGORY","CRITICAL","True","1772125366448","1"
"D18E4872","367.52","USER_0010","16","MedPlus Pharmacy","Bangalore","Mastercard","0","CLEAN","CLEAN","False","1772125366448","1"
"E3F0CFD2","3671.48","USER_0002","8","Flipkart","Hyderabad","Amex","0","CLEAN","CLEAN","False","1772125366448","1"
"CE510DCA","462.68","USER_0035","21","Zomato","Pune","Visa","0","CLEAN","CLEAN","False","1772125366448","1"
"1DE18CD4","1867.31","USER_0004","13","D-Mart","Jaipur","Mastercard","0","CLEAN","CLEAN","False","1772125366448","1"
"0D7A511D","3375.19","USER_0031","23","Amazon","Kolkata","Mastercard","0","CLEAN","CLEAN","False","1772125366448","1"
"007B4426","4681.52","USER_0021","4","Myntra","Pune","Visa","50","OFF-HOURS (hour=4:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125366448","1"
"1BE85FF7","338.44","USER_0031","9","IRCTC","Pune","RuPay","0","CLEAN","CLEAN","False","1772125366448","1"
"D5800C45","8934.57","USER_0013","4","Myntra","Kolkata","RuPay","90","HIGH AMOUNT ($8,934.57 > $5000) | OFF-HOURS (hour=4:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125366448","1"
"089B34A9","1980.37","USER_0024","11","Flipkart","Jaipur","Amex","0","CLEAN","CLEAN","False","1772125366450","1"
"55BD4BED","1041.37","USER_0047","21","BigBasket","Delhi","Visa","0","CLEAN","CLEAN","False","1772125366450","1"
"A001388F","3947.78","USER_0020","6","Swiggy","Kolkata","Amex","0","CLEAN","CLEAN","False","1772125366450","1"
"3AD9E093","374.04","USER_0018","20","Flipkart","Delhi","Visa","0","CLEAN","CLEAN","False","1772125366450","1"
"58174211","3667.91","USER_0011","13","Reliance Mart","Pune","Visa","0","CLEAN","CLEAN","False","1772125366450","1"
"AA603922","1512.49","USER_0003","8","Ola","Ahmedabad","Visa","0","CLEAN","CLEAN","False","1772125366452","1"
"8D3DE632","2557.04","USER_0012","13","Ola","Jaipur","Amex","0","CLEAN","CLEAN","False","1772125366452","1"
"01EA84D3","2872.42","USER_0012","16","D-Mart","Ahmedabad","Amex","0","CLEAN","CLEAN","False","1772125366452","1"
"332BA25B","1160.48","USER_0022","9","Zomato","Ahmedabad","Mastercard","0","CLEAN","CLEAN","False","1772125366452","1"
"9095E865","4177.22","USER_0049","17","CasinoRoyal","Bangalore","Mastercard","25","HIGH-RISK MERCHANT CATEGORY","LOW","False","1772125366452","1"
"44300998","3900.67","USER_0036","11","D-Mart","Kolkata","Amex","0","CLEAN","CLEAN","False","1772125366452","1"
"04FB214B","1565.75","USER_0046","23","BigBasket","Mumbai","Amex","0","CLEAN","CLEAN","False","1772125366452","1"
"C831E731","2285.63","USER_0034","1","Amazon","Surat","Visa","50","OFF-HOURS (hour=1:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125366452","1"
"C82E56AB","137.92","USER_0004","7","Netflix","Ahmedabad","RuPay","0","CLEAN","CLEAN","False","1772125366452","1"
"5B1C082A","3730.37","USER_0042","17","BigBasket","Pune","RuPay","0","CLEAN","CLEAN","False","1772125366454","1"
"86B19363","1516.19","USER_0047","15","Netflix","Mumbai","RuPay","0","CLEAN","CLEAN","False","1772125366454","1"
"68D40DD4","3609.4","USER_0006","0","Flipkart","Pune","RuPay","50","OFF-HOURS (hour=0:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125366454","1"
"6168DDC3","2339.45","USER_0039","7","WireTransfer_Global","Chennai","Amex","25","HIGH-RISK MERCHANT CATEGORY","LOW","False","1772125366454","1"
"612FEA4F","3859.07","USER_0009","8","Swiggy","Chennai","Visa","0","CLEAN","CLEAN","False","1772125366456","1"
"164AB766","4422.1","USER_0012","22","BookMyShow","Pune","Mastercard","0","CLEAN","CLEAN","False","1772125366456","1"
"0728481E","4207.28","USER_0026","16","CasinoRoyal","Surat","RuPay","25","HIGH-RISK MERCHANT CATEGORY","LOW","False","1772125366456","1"
"05414F2A","2891.45","USER_0040","22","Reliance Mart","Pune","Amex","0","CLEAN","CLEAN","False","1772125366456","1"
"7548F20E","4377.03","USER_0010","20","CasinoRoyal","Delhi","Mastercard","25","HIGH-RISK MERCHANT CATEGORY","LOW","False","1772125366456","1"
"739B8225","2731.27","USER_0039","18","Amazon","Surat","Amex","0","CLEAN","CLEAN","False","1772125366456","1"
"288B71CE","14180.0","USER_0018","3","BigBasket","Hyderabad","Amex","90","HIGH AMOUNT ($14,180.00 > $5000) | OFF-HOURS (hour=3:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125366456","1"
"ECF6EFF3","841.93","USER_0044","0","Swiggy","Ahmedabad","Mastercard","30","OFF-HOURS (hour=0:00, between 00:00-06:00)","MEDIUM","True","1772125366458","1"
"4DA3F406","756.75","USER_0006","13","CasinoRoyal","Pune","Mastercard","25","HIGH-RISK MERCHANT CATEGORY","LOW","False","1772125366458","1"
"4E4B5B25","1690.66","USER_0022","8","Swiggy","Mumbai","Mastercard","0","CLEAN","CLEAN","False","1772125366458","1"
"66D6EF83","1274.09","USER_0006","12","MedPlus Pharmacy","Kolkata","Amex","0","CLEAN","CLEAN","False","1772125366458","1"
"18BCF688","2864.84","USER_0033","12","BookMyShow","Delhi","Mastercard","0","CLEAN","CLEAN","False","1772125366458","1"
"3F5B27BD","1910.29","USER_0027","20","CryptoExchange_BuyBit","Kolkata","Amex","25","HIGH-RISK MERCHANT CATEGORY","LOW","False","1772125366458","1"
"3695EFDF","17766.19","USER_0030","0","Swiggy","Pune","Mastercard","90","HIGH AMOUNT ($17,766.19 > $5000) | OFF-HOURS (hour=0:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125366458","1"
"786D2E91","2529.11","USER_0048","8","Amazon","Kolkata","Amex","0","CLEAN","CLEAN","False","1772125366458","1"
"E43A35CE","8297.14","USER_0007","3","Uber","Bangalore","Amex","90","HIGH AMOUNT ($8,297.14 > $5000) | OFF-HOURS (hour=3:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125366460","1"
"17315CB6","784.58","USER_0013","21","BigBasket","Kolkata","Visa","0","CLEAN","CLEAN","False","1772125366460","1"
"87FEA7C6","2352.89","USER_0045","6","Myntra","Mumbai","Amex","0","CLEAN","CLEAN","False","1772125366460","1"
"125F687C","1472.85","USER_0048","10","Swiggy","Kolkata","Amex","0","CLEAN","CLEAN","False","1772125366460","1"
"6342D4B8","1958.56","USER_0028","7","Ola","Chennai","Visa","0","CLEAN","CLEAN","False","1772125366460","1"
"6D723071","382.28","USER_0037","15","Uber","Jaipur","RuPay","0","CLEAN","CLEAN","False","1772125366460","1"
"DEB5E50A","1589.26","USER_0039","9","CryptoExchange_BuyBit","Pune","Mastercard","25","HIGH-RISK MERCHANT CATEGORY","LOW","False","1772125366460","1"
"6C132041","1477.7","USER_0042","23","Uber","Hyderabad","Mastercard","0","CLEAN","CLEAN","False","1772125366460","1"
"65BCEC0F","237.26","USER_0013","7","CryptoExchange_BuyBit","Ahmedabad","Visa","25","HIGH-RISK MERCHANT CATEGORY","LOW","False","1772125366460","1"
"69ECA185","2862.44","USER_0032","22","WireTransfer_Global","Delhi","Visa","25","HIGH-RISK MERCHANT CATEGORY","LOW","False","1772125366460","1"
"64646B05","910.76","USER_0015","14","Swiggy","Delhi","Mastercard","0","CLEAN","CLEAN","False","1772125366460","1"
"BA2F24FC","2286.29","USER_0033","17","BigBasket","Pune","RuPay","0","CLEAN","CLEAN","False","1772125366460","1"
"2475407B","3540.18","USER_0049","15","CasinoRoyal","Hyderabad","Visa","25","HIGH-RISK MERCHANT CATEGORY","LOW","False","1772125366462","1"
"3018C49F","4238.65","USER_0025","8","Netflix","Delhi","Mastercard","0","CLEAN","CLEAN","False","1772125366462","1"
"E1A892DE","1970.89","USER_0039","10","MedPlus Pharmacy","Surat","RuPay","0","CLEAN","CLEAN","False","1772125366462","1"
"1F98E72E","745.91","USER_0032","10","Uber","Delhi","Amex","0","CLEAN","CLEAN","False","1772125366462","1"
"303497F7","1801.58","USER_0037","18","BigBasket","Pune","RuPay","0","CLEAN","CLEAN","False","1772125366462","1"
"6192FBCA","4202.09","USER_0029","22","Swiggy","Surat","Amex","0","CLEAN","CLEAN","False","1772125366464","1"
"3B8703CF","1085.04","USER_0033","21","MedPlus Pharmacy","Mumbai","Amex","0","CLEAN","CLEAN","False","1772125366464","1"
"65E26B75","2502.97","USER_0041","6","Myntra","Hyderabad","Amex","0","CLEAN","CLEAN","False","1772125366464","1"
"553F1090","3003.29","USER_0049","0","IRCTC","Pune","Mastercard","50","OFF-HOURS (hour=0:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125366464","1"
"48C007E0","18899.26","USER_0019","2","WireTransfer_Global","Delhi","Amex","100","HIGH AMOUNT ($18,899.26 > $5000) | OFF-HOURS (hour=2:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours) | HIGH-RISK MERCHANT CATEGORY","CRITICAL","True","1772125366464","1"
"54E1FB17","18847.05","USER_0016","5","CasinoRoyal","Pune","Visa","100","HIGH AMOUNT ($18,847.05 > $5000) | OFF-HOURS (hour=5:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours) | HIGH-RISK MERCHANT CATEGORY","CRITICAL","True","1772125366464","1"
"CDC486EE","3827.55","USER_0034","2","IRCTC","Bangalore","RuPay","50","OFF-HOURS (hour=2:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125366464","1"
"6231FF99","1859.5","USER_0019","18","Swiggy","Jaipur","Mastercard","0","CLEAN","CLEAN","False","1772125366464","1"
"B9C10E6D","1507.38","USER_0048","19","Uber","Hyderabad","RuPay","0","CLEAN","CLEAN","False","1772125366464","1"
"EE3BC569","1602.22","USER_0018","9","CasinoRoyal","Pune","Mastercard","25","HIGH-RISK MERCHANT CATEGORY","LOW","False","1772125366464","1"
"E816D21A","2090.62","USER_0029","14","Myntra","Hyderabad","Amex","0","CLEAN","CLEAN","False","1772125366464","1"
"693A04DC","3958.89","USER_0016","19","Zomato","Mumbai","Amex","0","CLEAN","CLEAN","False","1772125366464","1"
"11747312","404.6","USER_0035","13","Netflix","Chennai","RuPay","0","CLEAN","CLEAN","False","1772125366464","1"
"5DD44A8A","4141.48","USER_0004","7","BigBasket","Mumbai","Visa","0","CLEAN","CLEAN","False","1772125366466","1"
"0FD18D61","3596.81","USER_0039","19","Swiggy","Jaipur","Mastercard","0","CLEAN","CLEAN","False","1772125366466","1"
"EE0955B4","3233.35","USER_0011","16","Zomato","Jaipur","Mastercard","0","CLEAN","CLEAN","False","1772125366466","1"
"20DBB31E","4289.23","USER_0007","2","Swiggy","Pune","RuPay","50","OFF-HOURS (hour=2:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125366466","1"
"AE5AB10F","2854.43","USER_0003","18","Myntra","Jaipur","Amex","0","CLEAN","CLEAN","False","1772125366466","1"
"158637D0","2286.02","USER_0024","5","IRCTC","Hyderabad","Visa","50","OFF-HOURS (hour=5:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125366466","1"
"5145A195","3859.39","USER_0043","4","Ola","Chennai","Amex","50","OFF-HOURS (hour=4:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125366466","1"
"1AA62993","17984.5","USER_0022","1","WireTransfer_Global","Chennai","Visa","100","HIGH AMOUNT ($17,984.50 > $5000) | OFF-HOURS (hour=1:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours) | HIGH-RISK MERCHANT CATEGORY","CRITICAL","True","1772125366466","1"
"B74DD9C0","8245.78","USER_0013","0","Swiggy","Pune","Amex","90","HIGH AMOUNT ($8,245.78 > $5000) | OFF-HOURS (hour=0:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125366470","1"
"0109D78E","1047.1","USER_0031","14","Swiggy","Jaipur","Amex","0","CLEAN","CLEAN","False","1772125366470","1"
"23050260","1105.47","USER_0017","16","Swiggy","Chennai","Visa","0","CLEAN","CLEAN","False","1772125366470","1"
"3CBC7C66","2500.87","USER_0042","11","Zomato","Delhi","Mastercard","0","CLEAN","CLEAN","False","1772125366470","1"
"7FD7FF3A","3010.56","USER_0039","5","Swiggy","Bangalore","Visa","50","OFF-HOURS (hour=5:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125366470","1"
"C46BCA13","1931.58","USER_0030","21","MedPlus Pharmacy","Ahmedabad","Visa","0","CLEAN","CLEAN","False","1772125366472","1"
"935554BD","3106.61","USER_0035","15","Netflix","Mumbai","Mastercard","0","CLEAN","CLEAN","False","1772125366472","1"
"6C9D5D44","1685.99","USER_0032","19","CasinoRoyal","Bangalore","RuPay","25","HIGH-RISK MERCHANT CATEGORY","LOW","False","1772125366472","1"
"7B2AD100","4110.64","USER_0050","1","Netflix","Jaipur","Mastercard","50","OFF-HOURS (hour=1:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125366472","1"
"A4EAB7CE","1383.83","USER_0003","21","Amazon","Jaipur","Amex","0","CLEAN","CLEAN","False","1772125366472","1"
"52CA7346","2728.89","USER_0039","16","IRCTC","Jaipur","Visa","0","CLEAN","CLEAN","False","1772125366472","1"
"F0B27EB8","3227.74","USER_0008","7","Uber","Kolkata","Amex","0","CLEAN","CLEAN","False","1772125366474","1"
"3FCA1391","3689.98","USER_0009","2","BookMyShow","Bangalore","Amex","50","OFF-HOURS (hour=2:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125366474","1"
"6B8CF685","4688.79","USER_0021","0","MedPlus Pharmacy","Delhi","Mastercard","50","OFF-HOURS (hour=0:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125366474","1"
"C0209B30","16621.52","USER_0035","4","Netflix","Kolkata","RuPay","90","HIGH AMOUNT ($16,621.52 > $5000) | OFF-HOURS (hour=4:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125366474","1"
"A87CD344","2621.44","USER_0003","18","Swiggy","Kolkata","Visa","0","CLEAN","CLEAN","False","1772125366474","1"
"DFC72C33","2383.1","USER_0023","2","IRCTC","Jaipur","Mastercard","50","OFF-HOURS (hour=2:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125366474","1"
"6D67EE56","1596.67","USER_0043","14","Flipkart","Bangalore","RuPay","0","CLEAN","CLEAN","False","1772125366474","1"
"2BA1A27A","991.91","USER_0048","23","Ola","Chennai","Mastercard","0","CLEAN","CLEAN","False","1772125366474","1"
"C09CB146","3779.57","USER_0033","11","CasinoRoyal","Ahmedabad","Mastercard","25","HIGH-RISK MERCHANT CATEGORY","LOW","False","1772125366474","1"
"C7B359DC","3534.0","USER_0043","19","Flipkart","Chennai","Mastercard","0","CLEAN","CLEAN","False","1772125366474","1"
"9F414877","4373.02","USER_0031","10","Netflix","Ahmedabad","RuPay","0","CLEAN","CLEAN","False","1772125366476","1"
"9E64FACE","1400.33","USER_0010","19","Ola","Pune","RuPay","0","CLEAN","CLEAN","False","1772125366476","1"
"26F8AD89","1704.18","USER_0006","22","D-Mart","Jaipur","Amex","0","CLEAN","CLEAN","False","1772125366476","1"
"BB370A4D","3065.47","USER_0046","14","Zomato","Bangalore","Visa","0","CLEAN","CLEAN","False","1772125366476","1"
"CFB77FCB","4283.92","USER_0024","20","Flipkart","Delhi","RuPay","0","CLEAN","CLEAN","False","1772125366476","1"
"9BC12593","3596.46","USER_0017","6","Uber","Pune","Amex","0","CLEAN","CLEAN","False","1772125366476","1"
"B92FB7AB","1499.71","USER_0030","20","Netflix","Jaipur","Amex","0","CLEAN","CLEAN","False","1772125366476","1"
"058FDC4F","3939.46","USER_0013","2","BookMyShow","Hyderabad","Amex","50","OFF-HOURS (hour=2:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125366476","1"
"78D9306C","1410.83","USER_0018","19","WireTransfer_Global","Ahmedabad","RuPay","25","HIGH-RISK MERCHANT CATEGORY","LOW","False","1772125366478","1"
